"sample_id","device_timestamp_ns","voltage_uV"
"5339","599616128612444288","-173"
"5340","599616128620137856","-161"
"5341","599616128627831424","-168"
"5342","599616128635524992","-154"
"5343","599616128643218432","-130"
"5344","599616128650912000","-130"
"5345","599616128658605568","-132"
"5346","599616128666299136","-98"
"5347","599616128673992576","-72"
"5348","599616128681686144","-96"
"5349","599616128689379712","-110"
"5350","599616128697073152","-60"
"5351","599616128704766720","-2"
"5352","599616128712460288","-21"
"5353","599616128720153856","-55"
"5354","599616128727847296","-36"
"5355","599616128735540864","-7"
"5356","599616128743234432","-9"
"5357","599616128750927872","-7"
"5358","599616128758621440","9"
"5359","599616128766315008","16"
"5360","599616128774008576","-7"
"5361","599616128781702016","-38"
"5362","599616128789395584","-36"
"5363","599616128797089152","-41"
"5364","599616128804782592","-86"
"5365","599616128812476160","-125"
"5366","599616128820169728","-144"
"5367","599616128827863296","-166"
"5368","599616128835556736","-171"
"5369","599616128843250304","-166"
"5370","599616128850943872","-180"
"5371","599616128858637312","-195"
"5372","599616128866330880","-188"
"5373","599616128874024448","-166"
"5374","599616128881718016","-161"
"5375","599616128889411456","-176"
"5376","599616128897105024","-183"
"5377","599616128904798592","-159"
"5378","599616128912492160","-98"
"5379","599616128920185600","-72"
"5380","599616128927879168","-110"
"5381","599616128935572736","-118"
"5382","599616128943266176","-108"
"5383","599616128950959744","-142"
"5384","599616128958653312","-159"
"5385","599616128966346880","-139"
"5386","599616128974040320","-144"
"5387","599616128981733888","-168"
"5388","599616128989427456","-166"
"5389","599616128997120896","-190"
"5390","599616129004814464","-253"
"5391","599616129012508032","-193"
"5392","599616129020201600","60"
"5393","599616129027895040","323"
"5394","599616129035588608","345"
"5395","599616129043282176","77"
"5396","599616129050975616","-188"
"5397","599616129058669184","-243"
"5398","599616129066362752","-219"
"5399","599616129074056320","-209"
"5400","599616129081749760","-176"
"5401","599616129089443328","-152"
"5402","599616129097136786","-152"
"5403","599616129104830336","-135"
"5404","599616129112523904","-127"
"5405","599616129120217344","-125"
"5406","599616129127910912","-103"
"5407","599616129135604480","-96"
"5408","599616129143298048","-98"
"5409","599616129150991488","-79"
"5410","599616129158685056","-69"
"5411","599616129166378624","-55"
"5412","599616129174072064","-41"
"5413","599616129181765632","-45"
"5414","599616129189459200","-26"
"5415","599616129197152768","7"
"5416","599616129204846208","12"
"5417","599616129212539776","9"
"5418","599616129220233344","-2"
"5419","599616129227926912","-16"
"5420","599616129235620352","-16"
"5421","599616129243313920","-12"
"5422","599616129251007488","-12"
"5423","599616129258700928","-36"
"5424","599616129266394496","-72"
"5425","599616129274088064","-91"
"5426","599616129281781632","-120"
"5427","599616129289475072","-156"
"5428","599616129297168640","-168"
"5429","599616129304862208","-168"
"5430","599616129312555648","-176"
"5431","599616129320249216","-188"
"5432","599616129327942784","-161"
"5433","599616129335636352","-139"
"5434","599616129343329792","-180"
"5435","599616129351023360","-202"
"5436","599616129358716928","-164"
"5437","599616129366410368","-125"
"5438","599616129374103936","-98"
"5439","599616129381797504","-67"
"5440","599616129389491072","-53"
"5441","599616129397184512","-67"
"5442","599616129404878080","-91"
"5443","599616129412571648","-120"
"5444","599616129420265088","-149"
"5445","599616129427958656","-135"
"5446","599616129435652224","-106"
"5447","599616129443345792","-118"
"5448","599616129451039232","-132"
"5449","599616129458732800","-144"
"5450","599616129466426368","-197"
"5451","599616129474119936","-202"
"5452","599616129481813376","-33"
"5453","599616129489506944","231"
"5454","599616129497200512","347"
"5455","599616129504893952","147"
"5456","599616129512587520","-156"
"5457","599616129520281088","-255"
"5458","599616129527974656","-209"
"5459","599616129535668096","-176"
"5460","599616129543361664","-144"
"5461","599616129551055232","-115"
"5462","599616129558748672","-118"
"5463","599616129566442240","-115"
"5464","599616129574135808","-98"
"5465","599616129581829376","-98"
"5466","599616129589522816","-98"
"5467","599616129597216384","-67"
"5468","599616129604909952","-55"
"5469","599616129612603392","-65"
"5470","599616129620296960","-48"
"5471","599616129627990528","-33"
"5472","599616129635684096","-24"
"5473","599616129643377536","-2"
"5474","599616129651071104","9"
"5475","599616129658764626","0"
"5476","599616129666458240","2"
"5477","599616129674151808","24"
"5478","599616129681845248","31"
"5479","599616129689538816","16"
"5480","599616129697232384","12"
"5481","599616129704925952","19"
"5482","599616129712619392","7"
"5483","599616129720312960","-28"
"5484","599616129728006528","-65"
"5485","599616129735699968","-94"
"5486","599616129743393536","-127"
"5487","599616129751087104","-168"
"5488","599616129758780672","-183"
"5489","599616129766474112","-180"
"5490","599616129774167680","-195"
"5491","599616129781861248","-207"
"5492","599616129789554816","-197"
"5493","599616129797248256","-202"
"5494","599616129804941824","-214"
"5495","599616129812635392","-193"
"5496","599616129820328832","-173"
"5497","599616129828022400","-176"
"5498","599616129835715968","-139"
"5499","599616129843409536","-86"
"5500","599616129851102976","-67"
"5501","599616129858796544","-84"
"5502","599616129866490112","-103"
"5503","599616129874183552","-98"
"5504","599616129881877120","-127"
"5505","599616129889570688","-171"
"5506","599616129897264256","-139"
"5507","599616129904957696","-108"
"5508","599616129912651264","-125"
"5509","599616129920344832","-149"
"5510","599616129928038272","-197"
"5511","599616129935731840","-226"
"5512","599616129943425408","-110"
"5513","599616129951118976","176"
"5514","599616129958812416","448"
"5515","599616129966505984","386"
"5516","599616129974199552","12"
"5517","599616129981892992","-221"
"5518","599616129989586560","-217"
"5519","599616129997280128","-164"
"5520","599616130004973696","-110"
"5521","599616130012667136","-96"
"5522","599616130020360704","-115"
"5523","599616130028054272","-110"
"5524","599616130035747840","-74"
"5525","599616130043441280","-53"
"5526","599616130051134848","-57"
"5527","599616130058828416","-36"
"5528","599616130066521856","-26"
"5529","599616130074215424","-48"
"5530","599616130081908992","-28"
"5531","599616130089602560","19"
"5532","599616130097296000","33"
"5533","599616130104989568","28"
"5534","599616130112683136","41"
"5535","599616130120376576","67"
"5536","599616130128070144","74"
"5537","599616130135763712","77"
"5538","599616130143457280","82"
"5539","599616130151150720","65"
"5540","599616130158844288","41"
"5541","599616130166537856","21"
"5542","599616130174231296","4"
"5543","599616130181924864","0"
"5544","599616130189618432","-7"
"5545","599616130197312000","-45"
"5546","599616130205005440","-94"
"5547","599616130212699008","-115"
"5548","599616130220392466","-127"
"5549","599616130228086016","-154"
"5550","599616130235779584","-161"
"5551","599616130243473024","-144"
"5552","599616130251166592","-137"
"5553","599616130258860160","-154"
"5554","599616130266553728","-156"
"5555","599616130274247168","-144"
"5556","599616130281940736","-152"
"5557","599616130289634304","-152"
"5558","599616130297327744","-113"
"5559","599616130305021312","-74"
"5560","599616130312714880","-57"
"5561","599616130320408448","-38"
"5562","599616130328101888","-43"
"5563","599616130335795456","-82"
"5564","599616130343489024","-89"
"5565","599616130351182592","-82"
"5566","599616130358876032","-106"
"5567","599616130366569600","-103"
"5568","599616130374263168","-74"
"5569","599616130381956608","-91"
"5570","599616130389650176","-139"
"5571","599616130397343744","-193"
"5572","599616130405037312","-231"
"5573","599616130412730752","-113"
"5574","599616130420424320","212"
"5575","599616130428117888","494"
"5576","599616130435811328","410"
"5577","599616130443504896","33"
"5578","599616130451198464","-188"
"5579","599616130458892032","-185"
"5580","599616130466585472","-168"
"5581","599616130474279040","-159"
"5582","599616130481972608","-135"
"5583","599616130489666048","-125"
"5584","599616130497359616","-125"
"5585","599616130505053184","-120"
"5586","599616130512746752","-103"
"5587","599616130520440192","-84"
"5588","599616130528133760","-84"
"5589","599616130535827328","-79"
"5590","599616130543520768","-60"
"5591","599616130551214336","-31"
"5592","599616130558907904","-16"
"5593","599616130566601472","-4"
"5594","599616130574294912","14"
"5595","599616130581988480","33"
"5596","599616130589682048","45"
"5597","599616130597375616","45"
"5598","599616130605069056","45"
"5599","599616130612762624","50"
"5600","599616130620456192","55"
"5601","599616130628149632","50"
"5602","599616130635843200","38"
"5603","599616130643536768","24"
"5604","599616130651230336","-7"
"5605","599616130658923776","-41"
"5606","599616130666617344","-69"
"5607","599616130674310912","-98"
"5608","599616130682004352","-120"
"5609","599616130689697920","-130"
"5610","599616130697391488","-144"
"5611","599616130705085056","-159"
"5612","599616130712778496","-152"
"5613","599616130720472064","-147"
"5614","599616130728165632","-144"
"5615","599616130735859072","-137"
"5616","599616130743552640","-130"
"5617","599616130751246208","-137"
"5618","599616130758939776","-135"
"5619","599616130766633216","-103"
"5620","599616130774326784","-74"
"5621","599616130782020306","-50"
"5622","599616130789713792","-31"
"5623","599616130797407232","-28"
"5624","599616130805100672","-41"
"5625","599616130812794240","-72"
"5626","599616130820487680","-106"
"5627","599616130828181120","-108"
"5628","599616130835874560","-96"
"5629","599616130843568000","-82"
"5630","599616130851261440","-72"
"5631","599616130858955008","-101"
"5632","599616130866648448","-171"
"5633","599616130874341888","-236"
"5634","599616130882035328","-180"
"5635","599616130889728768","89"
"5636","599616130897422208","412"
"5637","599616130905115776","463"
"5638","599616130912809216","171"
"5639","599616130920502656","-142"
"5640","599616130928196096","-219"
"5641","599616130935889536","-152"
"5642","599616130943583104","-132"
"5643","599616130951276544","-154"
"5644","599616130958969984","-127"
"5645","599616130966663424","-101"
"5646","599616130974356864","-101"
"5647","599616130982050304","-94"
"5648","599616130989743872","-96"
"5649","599616130997437312","-106"
"5650","599616131005130752","-77"
"5651","599616131012824192","-43"
"5652","599616131020517632","-43"
"5653","599616131028211072","-38"
"5654","599616131035904640","-19"
"5655","599616131043598080","-4"
"5656","599616131051291520","2"
"5657","599616131058984960","2"
"5658","599616131066678400","7"
"5659","599616131074371840","14"
"5660","599616131082065408","16"
"5661","599616131089758848","12"
"5662","599616131097452288","19"
"5663","599616131105145728","26"
"5664","599616131112839168","9"
"5665","599616131120532736","-12"
"5666","599616131128226176","-31"
"5667","599616131135919616","-60"
"5668","599616131143613056","-82"
"5669","599616131151306496","-110"
"5670","599616131158999936","-142"
"5671","599616131166693504","-156"
"5672","599616131174386944","-161"
"5673","599616131182080384","-154"
"5674","599616131189773824","-144"
"5675","599616131197467264","-154"
"5676","599616131205160704","-159"
"5677","599616131212854272","-156"
"5678","599616131220547712","-152"
"5679","599616131228241152","-137"
"5680","599616131235934592","-132"
"5681","599616131243628032","-142"
"5682","599616131251321600","-123"
"5683","599616131259015040","-84"
"5684","599616131266708480","-67"
"5685","599616131274401920","-65"
"5686","599616131282095360","-55"
"5687","599616131289788800","-67"
"5688","599616131297482368","-103"
"5689","599616131305175808","-110"
"5690","599616131312869248","-108"
"5691","599616131320562688","-113"
"5692","599616131328256128","-103"
"5693","599616131335949568","-94"
"5694","599616131343643062","-113"
"5695","599616131351336448","-164"
"5696","599616131359029888","-226"
"5697","599616131366723328","-190"
"5698","599616131374416896","33"
"5699","599616131382110336","349"
"5700","599616131389803776","463"
"5701","599616131397497216","205"
"5702","599616131405190656","-120"
"5703","599616131412884096","-200"
"5704","599616131420577664","-166"
"5705","599616131428271104","-159"
"5706","599616131435964544","-152"
"5707","599616131443657984","-132"
"5708","599616131451351424","-125"
"5709","599616131459044864","-113"
"5710","599616131466738432","-91"
"5711","599616131474431872","-82"
"5712","599616131482125312","-84"
"5713","599616131489818752","-67"
"5714","599616131497512192","-48"
"5715","599616131505205632","-38"
"5716","599616131512899200","-28"
"5717","599616131520592640","-21"
"5718","599616131528286080","-9"
"5719","599616131535979520","9"
"5720","599616131543672960","24"
"5721","599616131551366528","33"
"5722","599616131559059968","45"
"5723","599616131566753408","48"
"5724","599616131574446848","36"
"5725","599616131582140288","28"
"5726","599616131589833728","24"
"5727","599616131597527296","19"
"5728","599616131605220736","12"
"5729","599616131612914176","-7"
"5730","599616131620607616","-45"
"5731","599616131628301056","-82"
"5732","599616131635994496","-108"
"5733","599616131643688064","-127"
"5734","599616131651381504","-147"
"5735","599616131659074944","-159"
"5736","599616131666768384","-156"
"5737","599616131674461824","-156"
"5738","599616131682155392","-159"
"5739","599616131689848832","-147"
"5740","599616131697542272","-137"
"5741","599616131705235712","-142"
"5742","599616131712929152","-147"
"5743","599616131720622592","-139"
"5744","599616131728316160","-139"
"5745","599616131736009600","-139"
"5746","599616131743703040","-125"
"5747","599616131751396480","-94"
"5748","599616131759089920","-62"
"5749","599616131766783360","-50"
"5750","599616131774476928","-65"
"5751","599616131782170368","-74"
"5752","599616131789863808","-86"
"5753","599616131797557248","-103"
"5754","599616131805250688","-108"
"5755","599616131812944128","-108"
"5756","599616131820637696","-115"
"5757","599616131828331136","-115"
"5758","599616131836024576","-120"
"5759","599616131843718016","-156"
"5760","599616131851411456","-219"
"5761","599616131859105024","-200"
"5762","599616131866798464","0"
"5763","599616131874491904","320"
"5764","599616131882185344","472"
"5765","599616131889878784","221"
"5766","599616131897572224","-139"
"5767","599616131905265816","-236"
"5768","599616131912959232","-195"
"5769","599616131920652672","-185"
"5770","599616131928346112","-164"
"5771","599616131936039680","-137"
"5772","599616131943733120","-137"
"5773","599616131951426560","-137"
"5774","599616131959120000","-123"
"5775","599616131966813440","-115"
"5776","599616131974506880","-113"
"5777","599616131982200448","-101"
"5778","599616131989893888","-84"
"5779","599616131997587328","-74"
"5780","599616132005280768","-60"
"5781","599616132012974208","-43"
"5782","599616132020667648","-21"
"5783","599616132028361216","-4"
"5784","599616132036054656","-2"
"5785","599616132043748096","7"
"5786","599616132051441536","24"
"5787","599616132059134976","24"
"5788","599616132066828416","16"
"5789","599616132074521984","2"
"5790","599616132082215424","-2"
"5791","599616132089908864","-2"
"5792","599616132097602304","-19"
"5793","599616132105295744","-45"
"5794","599616132112989312","-77"
"5795","599616132120682752","-115"
"5796","599616132128376192","-147"
"5797","599616132136069632","-159"
"5798","599616132143763072","-176"
"5799","599616132151456512","-197"
"5800","599616132159150080","-205"
"5801","599616132166843520","-195"
"5802","599616132174536960","-193"
"5803","599616132182230400","-197"
"5804","599616132189923840","-202"
"5805","599616132197617280","-197"
"5806","599616132205310848","-171"
"5807","599616132213004288","-149"
"5808","599616132220697728","-168"
"5809","599616132228391168","-200"
"5810","599616132236084608","-193"
"5811","599616132243778176","-154"
"5812","599616132251471616","-113"
"5813","599616132259165056","-82"
"5814","599616132266858496","-65"
"5815","599616132274551936","-72"
"5816","599616132282245376","-89"
"5817","599616132289938944","-101"
"5818","599616132297632384","-113"
"5819","599616132305325824","-118"
"5820","599616132313019264","-113"
"5821","599616132320712704","-110"
"5822","599616132328406144","-101"
"5823","599616132336099712","-115"
"5824","599616132343793152","-173"
"5825","599616132351486592","-236"
"5826","599616132359180032","-226"
"5827","599616132366873472","-38"
"5828","599616132374566912","318"
"5829","599616132382260480","567"
"5830","599616132389953920","359"
"5831","599616132397647360","-120"
"5832","599616132405340800","-308"
"5833","599616132413034240","-214"
"5834","599616132420727808","-166"
"5835","599616132428421248","-171"
"5836","599616132436114688","-154"
"5837","599616132443808128","-142"
"5838","599616132451501568","-127"
"5839","599616132459195008","-101"
"5840","599616132466888570","-106"
"5841","599616132474582144","-118"
"5842","599616132482275712","-86"
"5843","599616132489969408","-57"
"5844","599616132497662976","-53"
"5845","599616132505356544","-21"
"5846","599616132513050112","4"
"5847","599616132520743808","-14"
"5848","599616132528437376","-19"
"5849","599616132536130944","26"
"5850","599616132543824512","57"
"5851","599616132551518208","62"
"5852","599616132559211776","82"
"5853","599616132566905344","82"
"5854","599616132574598912","33"
"5855","599616132582292608","7"
"5856","599616132589986176","14"
"5857","599616132597679744","-2"
"5858","599616132605373312","-9"
"5859","599616132613067008","-9"
"5860","599616132620760576","-57"
"5861","599616132628454144","-115"
"5862","599616132636147840","-135"
"5863","599616132643841408","-125"
"5864","599616132651534976","-125"
"5865","599616132659228544","-149"
"5866","599616132666922240","-164"
"5867","599616132674615808","-147"
"5868","599616132682309376","-139"
"5869","599616132690002944","-142"
"5870","599616132697696640","-135"
"5871","599616132705390208","-127"
"5872","599616132713083776","-135"
"5873","599616132720777344","-127"
"5874","599616132728471040","-103"
"5875","599616132736164608","-101"
"5876","599616132743858176","-108"
"5877","599616132751551744","-110"
"5878","599616132759245440","-101"
"5879","599616132766939008","-48"
"5880","599616132774632576","14"
"5881","599616132782326272","16"
"5882","599616132790019840","-24"
"5883","599616132797713408","-57"
"5884","599616132805406976","-69"
"5885","599616132813100672","-84"
"5886","599616132820794240","-103"
"5887","599616132828487808","-96"
"5888","599616132836181376","-91"
"5889","599616132843875072","-108"
"5890","599616132851568640","-132"
"5891","599616132859262208","-178"
"5892","599616132866955776","-209"
"5893","599616132874649472","-65"
"5894","599616132882343040","270"
"5895","599616132890036608","528"
"5896","599616132897730176","407"
"5897","599616132905423872","2"
"5898","599616132913117440","-234"
"5899","599616132920811008","-205"
"5900","599616132928504704","-156"
"5901","599616132936198272","-139"
"5902","599616132943891840","-106"
"5903","599616132951585408","-86"
"5904","599616132959279104","-86"
"5905","599616132966972672","-89"
"5906","599616132974666240","-84"
"5907","599616132982359808","-55"
"5908","599616132990053504","-28"
"5909","599616132997747072","-28"
"5910","599616133005440640","-24"
"5911","599616133013134208","-7"
"5912","599616133020827904","7"
"5913","599616133028521494","21"
"5914","599616133036215168","36"
"5915","599616133043908864","45"
"5916","599616133051602560","55"
"5917","599616133059296128","69"
"5918","599616133066989824","67"
"5919","599616133074683520","65"
"5920","599616133082377216","72"
"5921","599616133090070912","62"
"5922","599616133097764480","43"
"5923","599616133105458176","33"
"5924","599616133113151872","12"
"5925","599616133120845568","-14"
"5926","599616133128539264","-36"
"5927","599616133136232960","-67"
"5928","599616133143926528","-94"
"5929","599616133151620224","-98"
"5930","599616133159313920","-98"
"5931","599616133167007616","-120"
"5932","599616133174701312","-135"
"5933","599616133182394880","-118"
"5934","599616133190088576","-115"
"5935","599616133197782272","-135"
"5936","599616133205475968","-120"
"5937","599616133213169664","-101"
"5938","599616133220863232","-103"
"5939","599616133228556928","-96"
"5940","599616133236250624","-96"
"5941","599616133243944320","-96"
"5942","599616133251638016","-84"
"5943","599616133259331584","-86"
"5944","599616133267025280","-94"
"5945","599616133274718976","-86"
"5946","599616133282412672","-67"
"5947","599616133290106368","-43"
"5948","599616133297799936","-28"
"5949","599616133305493632","-24"
"5950","599616133313187328","-41"
"5951","599616133320881024","-72"
"5952","599616133328574720","-84"
"5953","599616133336268416","-79"
"5954","599616133343961984","-77"
"5955","599616133351655680","-77"
"5956","599616133359349376","-84"
"5957","599616133367043072","-98"
"5958","599616133374736768","-106"
"5959","599616133382430336","-147"
"5960","599616133390124032","-178"
"5961","599616133397817728","-53"
"5962","599616133405511424","212"
"5963","599616133413205120","393"
"5964","599616133420898688","291"
"5965","599616133428592384","-14"
"5966","599616133436286080","-197"
"5967","599616133443979776","-197"
"5968","599616133451673472","-161"
"5969","599616133459367040","-123"
"5970","599616133467060736","-96"
"5971","599616133474754432","-89"
"5972","599616133482448128","-82"
"5973","599616133490141824","-72"
"5974","599616133497835392","-67"
"5975","599616133505529088","-60"
"5976","599616133513222784","-48"
"5977","599616133520916480","-36"
"5978","599616133528610176","-24"
"5979","599616133536303872","-14"
"5980","599616133543997440","-2"
"5981","599616133551691136","19"
"5982","599616133559384832","38"
"5983","599616133567078528","45"
"5984","599616133574772224","55"
"5985","599616133582465792","60"
"5986","599616133590159508","60"
"5987","599616133597853056","60"
"5988","599616133605546624","60"
"5989","599616133613240064","48"
"5990","599616133620933632","43"
"5991","599616133628627200","41"
"5992","599616133636320768","28"
"5993","599616133644014208","2"
"5994","599616133651707776","-31"
"5995","599616133659401344","-62"
"5996","599616133667094784","-86"
"5997","599616133674788352","-101"
"5998","599616133682481920","-106"
"5999","599616133690175488","-113"
"6000","599616133697868928","-115"
"6001","599616133705562496","-118"
"6002","599616133713256064","-125"
"6003","599616133720949632","-125"
"6004","599616133728643072","-110"
"6005","599616133736336640","-108"
"6006","599616133744030208","-110"
"6007","599616133751723648","-108"
"6008","599616133759417216","-103"
"6009","599616133767110784","-103"
"6010","599616133774804352","-106"
"6011","599616133782497792","-108"
"6012","599616133790191360","-118"
"6013","599616133797884928","-120"
"6014","599616133805578368","-103"
"6015","599616133813271936","-72"
"6016","599616133820965504","-43"
"6017","599616133828659072","-31"
"6018","599616133836352512","-38"
"6019","599616133844046080","-57"
"6020","599616133851739648","-72"
"6021","599616133859433088","-86"
"6022","599616133867126656","-106"
"6023","599616133874820224","-110"
"6024","599616133882513792","-86"
"6025","599616133890207232","-72"
"6026","599616133897900800","-89"
"6027","599616133905594368","-130"
"6028","599616133913287808","-178"
"6029","599616133920981376","-178"
"6030","599616133928674944","-28"
"6031","599616133936368512","224"
"6032","599616133944061952","361"
"6033","599616133951755520","217"
"6034","599616133959449088","-79"
"6035","599616133967142656","-236"
"6036","599616133974836096","-236"
"6037","599616133982529664","-207"
"6038","599616133990223232","-173"
"6039","599616133997916672","-132"
"6040","599616134005610240","-89"
"6041","599616134013303808","-50"
"6042","599616134020997376","-19"
"6043","599616134028690816","-21"
"6044","599616134036384384","-57"
"6045","599616134044077952","-67"
"6046","599616134051771392","-50"
"6047","599616134059464960","-45"
"6048","599616134067158528","-41"
"6049","599616134074852096","-21"
"6050","599616134082545536","0"
"6051","599616134090239104","4"
"6052","599616134097932672","4"
"6053","599616134105626112","19"
"6054","599616134113319680","31"
"6055","599616134121013248","28"
"6056","599616134128706816","21"
"6057","599616134136400256","7"
"6058","599616134144093824","4"
"6059","599616134151787348","19"
"6060","599616134159480960","16"
"6061","599616134167174528","-19"
"6062","599616134174867968","-53"
"6063","599616134182561536","-84"
"6064","599616134190255104","-118"
"6065","599616134197948672","-132"
"6066","599616134205642112","-142"
"6067","599616134213335680","-166"
"6068","599616134221029248","-183"
"6069","599616134228722688","-180"
"6070","599616134236416256","-171"
"6071","599616134244109824","-171"
"6072","599616134251803392","-171"
"6073","599616134259496832","-164"
"6074","599616134267190400","-156"
"6075","599616134274883968","-152"
"6076","599616134282577536","-147"
"6077","599616134290270976","-137"
"6078","599616134297964544","-127"
"6079","599616134305658112","-132"
"6080","599616134313351552","-137"
"6081","599616134321045120","-135"
"6082","599616134328738688","-139"
"6083","599616134336432256","-154"
"6084","599616134344125696","-144"
"6085","599616134351819264","-103"
"6086","599616134359512832","-72"
"6087","599616134367206272","-62"
"6088","599616134374899840","-48"
"6089","599616134382593408","-69"
"6090","599616134390286976","-132"
"6091","599616134397980416","-144"
"6092","599616134405673984","-115"
"6093","599616134413367552","-132"
"6094","599616134421060992","-164"
"6095","599616134428754560","-144"
"6096","599616134436448128","-135"
"6097","599616134444141696","-161"
"6098","599616134451835136","-171"
"6099","599616134459528704","-74"
"6100","599616134467222272","166"
"6101","599616134474915712","405"
"6102","599616134482609280","361"
"6103","599616134490302848","-19"
"6104","599616134497996416","-296"
"6105","599616134505689856","-270"
"6106","599616134513383424","-217"
"6107","599616134521076992","-173"
"6108","599616134528770560","-103"
"6109","599616134536464000","-113"
"6110","599616134544157568","-152"
"6111","599616134551851136","-127"
"6112","599616134559544576","-103"
"6113","599616134567238144","-113"
"6114","599616134574931712","-106"
"6115","599616134582625280","-86"
"6116","599616134590318720","-82"
"6117","599616134598012288","-60"
"6118","599616134605705856","-28"
"6119","599616134613399296","-28"
"6120","599616134621092864","-26"
"6121","599616134628786432","16"
"6122","599616134636480000","45"
"6123","599616134644173440","24"
"6124","599616134651867008","19"
"6125","599616134659560576","36"
"6126","599616134667254016","16"
"6127","599616134674947584","-12"
"6128","599616134682641152","0"
"6129","599616134690334720","9"
"6130","599616134698028160","-14"
"6131","599616134705721728","-53"
"6132","599616134713415190","-86"
"6133","599616134721108864","-120"
"6134","599616134728802560","-154"
"6135","599616134736496256","-183"
"6136","599616134744189824","-190"
"6137","599616134751883520","-185"
"6138","599616134759577216","-193"
"6139","599616134767270912","-207"
"6140","599616134774964608","-202"
"6141","599616134782658176","-180"
"6142","599616134790351872","-171"
"6143","599616134798045568","-176"
"6144","599616134805739264","-166"
"6145","599616134813432960","-168"
"6146","599616134821126656","-166"
"6147","599616134828820224","-135"
"6148","599616134836513920","-144"
"6149","599616134844207616","-180"
"6150","599616134851901312","-176"
"6151","599616134859595008","-154"
"6152","599616134867288576","-166"
"6153","599616134874982272","-168"
"6154","599616134882675968","-127"
"6155","599616134890369664","-91"
"6156","599616134898063360","-82"
"6157","599616134905756928","-74"
"6158","599616134913450624","-79"
"6159","599616134921144320","-106"
"6160","599616134928838016","-130"
"6161","599616134936531712","-132"
"6162","599616134944225280","-137"
"6163","599616134951918976","-132"
"6164","599616134959612672","-120"
"6165","599616134967306368","-135"
"6166","599616134975000064","-178"
"6167","599616134982693632","-219"
"6168","599616134990387328","-152"
"6169","599616134998081024","108"
"6170","599616135005774720","448"
"6171","599616135013468416","513"
"6172","599616135021162112","135"
"6173","599616135028855680","-250"
"6174","599616135036549376","-272"
"6175","599616135044243072","-188"
"6176","599616135051936768","-178"
"6177","599616135059630464","-152"
"6178","599616135067324032","-120"
"6179","599616135075017728","-118"
"6180","599616135082711424","-110"
"6181","599616135090405120","-101"
"6182","599616135098098816","-96"
"6183","599616135105792384","-79"
"6184","599616135113486080","-65"
"6185","599616135121179776","-60"
"6186","599616135128873472","-41"
"6187","599616135136567168","-19"
"6188","599616135144260736","-7"
"6189","599616135151954432","9"
"6190","599616135159648128","28"
"6191","599616135167341824","38"
"6192","599616135175035520","50"
"6193","599616135182729088","62"
"6194","599616135190422784","57"
"6195","599616135198116480","48"
"6196","599616135205810176","41"
"6197","599616135213503872","24"
"6198","599616135221197568","16"
"6199","599616135228891136","19"
"6200","599616135236584832","-12"
"6201","599616135244278528","-69"
"6202","599616135251972224","-106"
"6203","599616135259665920","-120"
"6204","599616135267359488","-142"
"6205","599616135275053202","-161"
"6206","599616135282746624","-166"
"6207","599616135290440064","-166"
"6208","599616135298133376","-161"
"6209","599616135305826816","-154"
"6210","599616135313520256","-149"
"6211","599616135321213568","-149"
"6212","599616135328907008","-147"
"6213","599616135336600320","-139"
"6214","599616135344293760","-139"
"6215","599616135351987200","-135"
"6216","599616135359680512","-130"
"6217","599616135367373952","-130"
"6218","599616135375067392","-127"
"6219","599616135382760704","-127"
"6220","599616135390454144","-132"
"6221","599616135398147456","-135"
"6222","599616135405840896","-135"
"6223","599616135413534336","-113"
"6224","599616135421227648","-69"
"6225","599616135428921088","-41"
"6226","599616135436614528","-45"
"6227","599616135444307840","-62"
"6228","599616135452001280","-77"
"6229","599616135459694720","-94"
"6230","599616135467388032","-106"
"6231","599616135475081472","-110"
"6232","599616135482774784","-103"
"6233","599616135490468224","-103"
"6234","599616135498161664","-108"
"6235","599616135505854976","-113"
"6236","599616135513548416","-152"
"6237","599616135521241856","-178"
"6238","599616135528935168","-57"
"6239","599616135536628608","200"
"6240","599616135544321920","378"
"6241","599616135552015360","277"
"6242","599616135559708800","-48"
"6243","599616135567402112","-253"
"6244","599616135575095552","-212"
"6245","599616135582788992","-149"
"6246","599616135590482304","-149"
"6247","599616135598175744","-123"
"6248","599616135605869056","-67"
"6249","599616135613562496","-57"
"6250","599616135621255936","-84"
"6251","599616135628949248","-72"
"6252","599616135636642688","-33"
"6253","599616135644336128","-24"
"6254","599616135652029440","-31"
"6255","599616135659722880","-12"
"6256","599616135667416320","14"
"6257","599616135675109632","12"
"6258","599616135682803072","2"
"6259","599616135690496384","26"
"6260","599616135698189824","72"
"6261","599616135705883264","86"
"6262","599616135713576576","79"
"6263","599616135721270016","86"
"6264","599616135728963456","91"
"6265","599616135736656768","74"
"6266","599616135744350208","48"
"6267","599616135752043520","26"
"6268","599616135759736960","53"
"6269","599616135767430400","77"
"6270","599616135775123712","26"
"6271","599616135782817152","-26"
"6272","599616135790510592","-45"
"6273","599616135798203904","-84"
"6274","599616135805897344","-115"
"6275","599616135813590784","-115"
"6276","599616135821284096","-118"
"6277","599616135828977536","-135"
"6278","599616135836670870","-130"
"6279","599616135844364544","-115"
"6280","599616135852058240","-108"
"6281","599616135859751936","-101"
"6282","599616135867445504","-106"
